#Wavelength[um]  Flux[W/m2/um]  Flux_uncertainty[W/m2/um]
       1.4971801 |    2.6454460e-11 |    1.0103802e-12
       1.4971902 |    2.5645636e-11 |    9.7950865e-13
       1.4972004 |    2.4581394e-11 |    9.3890060e-13
       1.4972105 |    2.3805074e-11 |    9.0927441e-13
       1.4972206 |    2.3457033e-11 |    8.9598749e-13
       1.4972308 |    2.3261515e-11 |    8.8851135e-13
       1.4972409 |    2.3497193e-11 |    8.9750619e-13
       1.4972510 |    2.3903311e-11 |    9.1299427e-13
       1.4972612 |    2.4129507e-11 |    9.2162249e-13
       1.4972713 |    2.4187100e-11 |    9.2383077e-13
       1.4972814 |    2.4153648e-11 |    9.2255838e-13
       1.4972915 |    2.4138931e-11 |    9.2197393e-13
       1.4973017 |    2.4755707e-11 |    9.4551674e-13
       1.4973118 |    2.5562338e-11 |    9.7629460e-13
       1.4973219 |    2.6221132e-11 |    1.0014351e-12
       1.4973320 |    2.6686592e-11 |    1.0192008e-12
       1.4973422 |    2.7034830e-11 |    1.0324898e-12
       1.4973523 |    2.7082140e-11 |    1.0342847e-12
       1.4973624 |    2.7092689e-11 |    1.0346838e-12
       1.4973725 |    2.6936086e-11 |    1.0287047e-12
       1.4973826 |    2.6927937e-11 |    1.0283917e-12
       1.4973927 |    2.6774985e-11 |    1.0225748e-12
       1.4974028 |    2.6711299e-11 |    1.0201814e-12
       1.4974130 |    2.6670344e-11 |    1.0186455e-12
       1.4974231 |    2.6953197e-11 |    1.0294761e-12
       1.4974332 |    2.7108776e-11 |    1.0354084e-12
       1.4974433 |    2.7112018e-11 |    1.0354934e-12
       1.4974534 |    2.7203760e-11 |    1.0389518e-12
       1.4974635 |    2.7326690e-11 |    1.0436181e-12
       1.4974736 |    2.7201888e-11 |    1.0388302e-12
       1.4974837 |    2.7109972e-11 |    1.0353100e-12
       1.4974938 |    2.7140274e-11 |    1.0364695e-12
       1.4975039 |    2.7203040e-11 |    1.0388586e-12
       1.4975140 |    2.7203156e-11 |    1.0388597e-12
       1.4975241 |    2.7216809e-11 |    1.0393724e-12
       1.4975342 |    2.7228177e-11 |    1.0397981e-12
       1.4975443 |    2.7074684e-11 |    1.0339442e-12
       1.4975544 |    2.6912002e-11 |    1.0277267e-12
       1.4975645 |    2.6920898e-11 |    1.0280641e-12
       1.4975746 |    2.6702293e-11 |    1.0197229e-12
       1.4975847 |    2.6632414e-11 |    1.0170524e-12
       1.4975947 |    2.6469667e-11 |    1.0108281e-12
       1.4976048 |    2.6148203e-11 |    9.9854730e-13
       1.4976149 |    2.6026117e-11 |    9.9389840e-13
       1.4976250 |    2.6045727e-11 |    9.9466376e-13
       1.4976351 |    2.6211280e-11 |    1.0009700e-12
       1.4976452 |    2.6365233e-11 |    1.0068410e-12
       1.4976553 |    2.6688278e-11 |    1.0191825e-12
       1.4976653 |    2.6876628e-11 |    1.0263830e-12
       1.4976754 |    2.7004671e-11 |    1.0312687e-12
       1.4976855 |    2.7192970e-11 |    1.0384602e-12
       1.4976956 |    2.7036638e-11 |    1.0325163e-12
       1.4977056 |    2.6736914e-11 |    1.0211043e-12
       1.4977157 |    2.6394239e-11 |    1.0080640e-12
       1.4977258 |    2.5820306e-11 |    9.8620740e-13
       1.4977359 |    2.5096350e-11 |    9.5865005e-13
       1.4977459 |    2.4731317e-11 |    9.4494593e-13
       1.4977560 |    2.4640478e-11 |    9.4179556e-13
       1.4977661 |    2.4575681e-11 |    9.3998536e-13
       1.4977761 |    2.4554532e-11 |    9.4056342e-13
       1.4977862 |    2.5071356e-11 |    9.6260166e-13
       1.4977963 |    2.5196894e-11 |    9.6804018e-13
       1.4978063 |    2.5311853e-11 |    9.7040304e-13
       1.4978164 |    2.5230755e-11 |    9.6553850e-13
       1.4978265 |    2.5056149e-11 |    9.5789514e-13
       1.4978365 |    2.5291729e-11 |    9.6644006e-13
       1.4978466 |    2.5704222e-11 |    9.8195095e-13
       1.4978566 |    2.6069758e-11 |    9.9577529e-13
       1.4978667 |    2.6538396e-11 |    1.0136011e-12
       1.4978768 |    2.7088112e-11 |    1.0345714e-12
       1.4978868 |    2.7335131e-11 |    1.0439578e-12
       1.4978969 |    2.7309567e-11 |    1.0429248e-12
       1.4979069 |    2.7590180e-11 |    1.0535637e-12
       1.4979170 |    2.7533280e-11 |    1.0513979e-12
       1.4979270 |    2.7536744e-11 |    1.0515337e-12
       1.4979371 |    2.7559196e-11 |    1.0523777e-12
       1.4979471 |    2.7620356e-11 |    1.0546976e-12
       1.4979572 |    2.7612527e-11 |    1.0543913e-12
       1.4979672 |    2.7541220e-11 |    1.0516721e-12
       1.4979773 |    2.7487697e-11 |    1.0496322e-12
       1.4979873 |    2.7465577e-11 |    1.0487827e-12
       1.4979973 |    2.7363912e-11 |    1.0449015e-12
       1.4980074 |    2.7308633e-11 |    1.0427920e-12
       1.4980174 |    2.7466319e-11 |    1.0488042e-12
       1.4980275 |    2.7349885e-11 |    1.0443491e-12
       1.4980375 |    2.7389748e-11 |    1.0458965e-12
       1.4980475 |    2.7369850e-11 |    1.0451366e-12
       1.4980576 |    2.7469159e-11 |    1.0489319e-12
       1.4980676 |    2.7479513e-11 |    1.0493390e-12
       1.4980776 |    2.7421083e-11 |    1.0471154e-12
       1.4980877 |    2.7472551e-11 |    1.0490951e-12
       1.4980977 |    2.7286187e-11 |    1.0419464e-12
       1.4981077 |    2.7324973e-11 |    1.0434598e-12
       1.4981178 |    2.7333394e-11 |    1.0438473e-12
       1.4981278 |    2.7257936e-11 |    1.0410086e-12
       1.4981378 |    2.7343858e-11 |    1.0443427e-12
       1.4981478 |    2.7180743e-11 |    1.0381782e-12
       1.4981579 |    2.7119624e-11 |    1.0359918e-12
       1.4981679 |    2.7146395e-11 |    1.0373299e-12
       1.4981779 |    2.7067052e-11 |    1.0348517e-12
       1.4981879 |    2.6839931e-11 |    1.0270717e-12
       1.4981980 |    2.6940732e-11 |    1.0319603e-12
       1.4982080 |    2.7278122e-11 |    1.0450732e-12
       1.4982180 |    2.7235426e-11 |    1.0427404e-12
       1.4982280 |    2.7006954e-11 |    1.0334345e-12
       1.4982380 |    2.6596178e-11 |    1.0175663e-12
       1.4982480 |    2.6297937e-11 |    1.0065961e-12
       1.4982580 |    2.6038525e-11 |    9.9796835e-13
       1.4982681 |    2.5563869e-11 |    9.8285213e-13
       1.4982781 |    2.4818800e-11 |    9.6188926e-13
       1.4982881 |    2.4610109e-11 |    9.6795008e-13
       1.4982981 |    2.6646222e-11 |    1.0477028e-12
       1.4983081 |    2.6844347e-11 |    1.0392878e-12
       1.4983181 |    2.6130010e-11 |    1.0038647e-12
       1.4983281 |    2.5729543e-11 |    9.8563051e-13
       1.4983381 |    2.4961477e-11 |    9.5497899e-13
       1.4983481 |    2.4424555e-11 |    9.3380505e-13
       1.4983581 |    2.4354770e-11 |    9.3080367e-13
       1.4983681 |    2.4527554e-11 |    9.3718078e-13
       1.4983781 |    2.4738612e-11 |    9.4506433e-13
       1.4983881 |    2.5162865e-11 |    9.6113308e-13
       1.4983981 |    2.5189170e-11 |    9.6206782e-13
       1.4984081 |    2.5274409e-11 |    9.6528896e-13
       1.4984181 |    2.4969205e-11 |    9.5361561e-13
       1.4984281 |    2.4775094e-11 |    9.4618614e-13
       1.4984381 |    2.4688058e-11 |    9.4284515e-13
